feature_name,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_mean,avg_std,avg_rank,rf_1,rf_2,rf_3,rf_4,rf_5,rf_6,rf_7,rf_8,rf_9,rf_10,rf_mean,rf_std,rf_rank,svc_1,svc_2,svc_3,svc_4,svc_5,svc_6,svc_7,svc_8,svc_9,svc_10,svc_mean,svc_std,svc_rank,lr_1,lr_2,lr_3,lr_4,lr_5,lr_6,lr_7,lr_8,lr_9,lr_10,lr_mean,lr_std,lr_rank
subgroup_SIRD,0.0184541579327514,0.0059256230597095,0.0032437829052043,0.0217413831478222,0.0028336653919198,0.0032437829052043,0.0032437829052043,0.0285727790306433,0.0184541579327514,0.0217413831478222,0.01274544983590327,0.009450583101167842,70,0.0,0.0028736249157222,0.0,0.0,0.0,0.0,0.0,0.0015434016684273,0.0,0.0,0.00044170265841495,0.0009321371402242941,106,0.0553624737982543,0.0149032442634063,0.0097313487156129,0.0652241494434667,0.0085009961757594,0.0097313487156129,0.0097313487156129,0.0841846805873609,0.0553624737982543,0.0652241494434667,0.03779562136568073,0.02831753506543025,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
exRNA000066,0.0120399776379185,0.0093810012746466,0.0070114176123772,0.0187357510555991,0.0069212969536162,0.007040756299112,0.007040756299112,0.0235634760708112,0.0108269561374217,0.0187357510555991,0.01212971403962136,0.005765332302348192,71,0.0,0.0073193785347014,0.0002670615850206,0.0,0.0,0.0,0.0,0.0006941191753494,0.0040549964041625,0.0,0.00123355556992339,0.0023527181694990512,92,0.0361199329137556,0.0215016115304217,0.0211222688973362,0.0562072531667975,0.0207638908608486,0.0211222688973362,0.0211222688973362,0.0707753806832527,0.0361199329137556,0.0562072531667975,0.03610620619276378,0.0176982828862505,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
exRNA000221,0.0163483967954251,0.0041414212977409,0.0026353631634532,0.0204083895793701,0.0032084414699226,0.0020856057928492,0.0038409507562032,0.0309135982163691,0.0168959829652671,0.0205106704103786,0.012098882044697909,0.009670825361297137,72,0.0,0.0022958289456801,0.0026377544438365,0.0003536868209599,0.0059487349088229,0.0,0.0097418233522626,0.0049630177096744,0.0036319697459508,0.0,0.00295728159271872,0.0030497843776072695,45,0.0490451903862754,0.0120019944833373,0.0062568173785476,0.0615320112311359,0.0042476024561733,0.0062568173785476,0.0062568173785476,0.0922070166439788,0.0490451903862754,0.0615320112311359,0.03483814689539548,0.030046531628475776,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97
MFGE8,0.0158939327014568,0.0020117720328606,0.0022993061083306,0.0157865281893985,0.0026171697742934,0.0053756707960079,0.0015756113770117,0.0386644254706431,0.0156358711832318,0.0160054741566717,0.01158657617899061,0.010965863220599219,73,0.0,0.0021092038153841,0.002397104984783,0.0008003257596112,0.0,0.0117132788307528,0.0,0.0079936474382394,0.0010796465591286,0.0,0.00260932073878991,0.003808080411599519,50,0.0476817981043706,0.0064506379221116,0.0047268341310352,0.0480164224700153,0.0078515093228805,0.0047268341310352,0.0047268341310352,0.1234935148871823,0.0476817981043706,0.0480164224700153,0.03433726056740518,0.03576132099346758,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
MP0034,0.0122348943983999,0.0137774129394552,0.0103043120906867,0.0080901199822775,0.0080079303243943,0.011324708059441,0.0097684922895203,0.0205842508042822,0.0133836238864641,0.0076805651603214,0.011515630993524262,0.003669663723779392,74,0.0,0.0,0.0019259925325623,0.0020428561857078,0.0,0.005594008346758,0.0,0.0036299463378702,0.0035781346874609,0.0,0.0016770938090359202,0.0019242858371076425,75,0.0367046831952,0.0413322388183658,0.029305476868561,0.0230416954809644,0.0240237909731832,0.029305476868561,0.029305476868561,0.0636897448620722,0.0367046831952,0.0230416954809644,0.033645496261163296,0.011637980211936329,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
IGFBP2,0.0124419910991225,0.0075602027118329,0.0103191625971232,0.0165779721274496,0.0113937476127852,0.0095294996655222,0.0095294996655222,0.0097387755709668,0.0106586533250367,0.0170856651253692,0.01148351695007305,0.0029389330412297196,75,0.0,0.0084181392043493,0.0036815241334892,0.0019749433626046,0.002217628152448,0.0,0.0,0.004484225805233,0.0072969545584863,0.0,0.00280734152166104,0.002962754229189493,46,0.0373259732973678,0.0165304532935476,0.0285884989965668,0.0512569953761078,0.0353522969324319,0.0285884989965668,0.0285884989965668,0.0306429219021557,0.0373259732973678,0.0512569953761078,0.034545710646478676,0.010103913827238954,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
MP0167,0.010735237287126,0.0090836246517402,0.0062847185195359,0.014840502389262,0.0046032812044023,0.0066399126856825,0.0066968242105696,0.0263920576063973,0.010481041821554,0.0151949653536501,0.01109521657299199,0.006114437453559212,76,0.0,0.0013427559572412,0.0014645555906109,0.0033525380531415,0.0030361285004746,0.000650935620062,0.0,0.0045950136127508,0.0012634407801527,0.0,0.00157053681144337,0.0015124085239990141,81,0.0322057118613783,0.0269089466872239,0.0200904726317089,0.0455848960609505,0.0115760659117298,0.0200904726317089,0.0200904726317089,0.0826774320375407,0.0322057118613783,0.0455848960609505,0.033701507837627875,0.01943450719545444,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
IGLV1.51,0.0119080531970196,0.0044952087528975,0.0085195349224091,0.009483582593825,0.0100289525287121,0.0082687523133796,0.0082687523133796,0.0241153014586086,0.0119080531970196,0.0101841770894967,0.01071803683667474,0.004900588610525343,77,0.0,0.00155470522133,0.0013812223343905,0.0027781470851226,0.0028190440182766,0.0,0.0,0.0008656026212181,0.0,0.0,0.00093987212803378,0.001091130862597075,97,0.035724159591059,0.0142914455677823,0.024806256940139,0.0305525312684902,0.0274119220417696,0.024806256940139,0.024806256940139,0.0716734002506599,0.035724159591059,0.0305525312684902,0.03203489203997272,0.014476839263958098,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108
APOF,0.0054857128075491,0.0143047484234161,0.0135288117664493,0.004358793269026,0.0141864440142735,0.0124018029218859,0.0130260068061631,0.0193445574684561,0.0056469066657639,0.004188742999877,0.010647252714286,0.005014863753667097,78,0.0,0.0035942021350002,0.0016085056451806,0.0007234183347069,0.0018179495911448,0.0023701164801567,0.0,0.006731793272267,0.0019660989759363,0.0,0.00188120844343925,0.0019683607417673127,71,0.0164571384226474,0.0420363866155991,0.0390780204184893,0.012566228999631,0.0417272634911072,0.0390780204184893,0.0390780204184893,0.0639123896530741,0.0164571384226474,0.012566228999631,0.032295683585980506,0.01612970600665542,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
MP0116,0.0057833499623501,0.0142026197289069,0.014489250356035,0.0085813906870862,0.0104937135939747,0.0135030115876289,0.0162774012697336,0.0091682149288293,0.0045690972097377,0.0086100372080849,0.01056780865323673,0.0037205252677915243,79,0.0050653176306502,0.0026196978407574,0.0033977658750476,0.0039457724418041,0.0065367652431751,0.0,0.0095991367887433,0.0025831779031317,0.0009599136788743,0.0045326918799333,0.0039240239282117,0.0026204354533268287,30,0.0129348671485396,0.0433939777226992,0.0405090347628869,0.0221926405993959,0.0371126341897393,0.0405090347628869,0.0405090347628869,0.0255666279877558,0.0129348671485396,0.0221926405993959,0.029785535968472592,0.011335121166458942,80,0.0,0.0016082781264146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016082781264146,0.00048248343792438,49
MP0112,0.0141187747219194,0.0075729996347795,0.008871719069207,0.0124431233027481,0.009413603314764,0.0106395780219391,0.0110593883000604,0.0013684017552461,0.0141230229718618,0.0120540442009254,0.010166465529345078,0.0035695591680615876,80,0.0,0.0001650332908989,0.0004598925456638,0.002105630825338,0.0,0.0069944319748162,0.0100786723612104,0.0034324466878724,0.0013153717248705,0.0,0.00245514794106702,0.003292544797609473,54,0.0423563241657583,0.0227279239733053,0.0266258386200084,0.0361621326027763,0.0282408099442922,0.0266258386200084,0.0266258386200084,0.0027844337398737,0.0423563241657583,0.0361621326027763,0.02906675970545656,0.010970012110465244,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
MP0057,0.0095226201013936,0.0015834586869903,0.002005508008109,0.0167570298621963,0.0041936644943986,0.0059913056958558,0.0020787190832553,0.0322395048214599,0.0101470979692568,0.0159456868928059,0.010046459561572149,0.009072552494380237,81,0.0038847529433094,0.0037954002561702,0.001420138138881,0.0007460014368075,0.0139811378136408,0.0199587984382235,0.0,0.008342878841111,0.00329935996884,0.0038847529433094,0.00593132207802928,0.006080052810073095,18,0.0313397621268033,0.0063042977091418,0.0062361572497661,0.0507150575725623,0.0023941197283475,0.0062361572497661,0.0062361572497661,0.1008372180300439,0.0313397621268033,0.0507150575725623,0.02923537466155627,0.029818808970412242,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
C3,0.0103204003571485,0.0125483922498962,0.0065127169797122,0.00817446738018,0.0084886382867659,0.0064695890317383,0.0062499955638245,0.0229081147705007,0.0072614004744702,0.0115269564817452,0.010046067157598171,0.004767923545096933,82,0.0151497742504371,0.0080084962952665,0.001426146178779,0.0024782124601372,0.0166889704601846,0.0012154241060822,0.0,0.0052210396940868,0.0034814841904258,0.0158747913302898,0.006954433896568901,0.006241582913557132,14,0.019774194811853,0.0332933699242646,0.0187499866914737,0.0227576448549287,0.0152159472680193,0.0187499866914737,0.0187499866914737,0.0656373763531137,0.019774194811853,0.0227576448549287,0.02554603329533821,0.014123685417849523,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
MP0022,0.0140717125365435,0.0012263672617499,0.0042153383810523,0.0160792817571325,0.003072173370183,0.0040585059418912,0.0041331436977689,0.0232879292049936,0.0153966323231212,0.0138152499110163,0.009935633438545241,0.007084482986003254,83,0.0059682403507362,0.0024501604796411,0.0004226810676076,0.0039960681653393,0.0039721417745236,0.0011141519886065,0.0,0.0011513125349429,0.0,0.0059682403507362,0.0025042996712133403,0.0022140435691877037,53,0.0461898969693638,0.0043868694974213,0.0123994310933068,0.0454192615960269,0.0099051326829133,0.0123994310933068,0.0123994310933068,0.069304205630596,0.0461898969693638,0.0454192615960269,0.03040128182216324,0.021288774782701917,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
MP0102,0.022015553946493,0.0034264622227201,0.0051678713883213,0.0157114539697601,0.0034807226434125,0.0045668108079155,0.0050542469857877,0.0027992683490867,0.0199451883259879,0.0170768725518689,0.00992444511913537,0.00735403597155053,84,0.0052077734893982,0.0028256269987076,0.0009771828544232,0.0013777444353233,0.0074569528257271,0.0021707482652975,0.0,0.001723312395919,0.0038360689977435,0.0052077734893982,0.00307831837519376,0.0021982294622004,41,0.0612845374801992,0.0090996095372786,0.0151627409573634,0.0464638793174011,0.0037509149980884,0.0151627409573634,0.0151627409573634,0.0080116853428497,0.0612845374801992,0.0464638793174011,0.02818472663455075,0.021763204210849398,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
exRNA000107,0.0074967873334954,0.0050995321736499,0.0065979643647166,0.0137733885036929,0.0044045189398697,0.0061401360983209,0.0065231244322985,0.0234255584825067,0.0070824016736473,0.014548734558152,0.009509214656034989,0.0056694785587793235,85,0.0041145032687989,0.0028906427383467,0.0026780155312797,0.0035582964739329,0.0056604285301474,0.0014987670304389,0.0106363357450524,0.0023044431895691,0.0010636335745052,0.0041145032687989,0.00385195693508701,0.0025986876506398854,31,0.0209137571885223,0.0171561029078122,0.0186897316478723,0.0422585913643551,0.0137575166244609,0.0186897316478723,0.0186897316478723,0.0698207110403475,0.0209137571885223,0.0422585913643551,0.02831482226219923,0.016838963739864165,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
VTN,0.0068468104735211,0.0092325705674552,0.0070742698226205,0.0111892158502117,0.0081361423457449,0.0129022250766643,0.0069228726667686,0.0121663545980713,0.007541655709643,0.0095286764192514,0.009154079352995202,0.002137151125000647,86,0.0042353200461393,0.0030362945033976,0.0004628855145471,0.0028022266326458,0.0052049342234356,0.0,0.0,0.0034443051499973,0.0,0.0042353200461393,0.0023421286116302002,0.001930300678664576,56,0.0226249671289291,0.0213530913885021,0.0207686180003059,0.0313115236018995,0.0223194498672597,0.0207686180003059,0.0207686180003059,0.0349267091377428,0.0226249671289291,0.0313115236018995,0.02487780858560795,0.005133629727946844,88,0.0,0.0060682947802408,0.0,0.0,0.003285511994954,0.0179380572296871,0.0,0.0042235334542264,0.0,0.0,0.00315153974591083,0.005365714257420224,38
MP0154,0.0157771452389705,0.0016994463601679,0.000700419096381,0.019616717172071,0.0018248635028899,0.000448792835662,0.000448792835662,0.0118991166569862,0.0160730035756103,0.0194530146051468,0.00879413118795476,0.00803634451129204,87,0.0,0.0009447817616408,0.0010871612330529,0.0011560579702678,0.004655696313003,0.0,0.0,0.0020646250685841,0.0013075690686862,0.0,0.00112158914152348,0.0013593859581696678,94,0.0473314357169118,0.0044484201107181,0.0013463785069862,0.0583590438154407,0.0023026462924635,0.0013463785069862,0.0013463785069862,0.037317986476373,0.0473314357169118,0.0583590438154407,0.025948914746521824,0.024457687503652927,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
NAP1L1,0.0121749176993128,0.0008786554249549,0.0013118369083085,0.0151955738808607,0.003322445953957,0.0002536990921829,0.0002536990921829,0.0255293414005212,0.0113445447715541,0.0165335889849889,0.00867983032088239,0.008325895751862785,88,0.0,0.0022575587454471,0.0032115891010834,0.0040762810147257,0.0069439281170561,0.0,0.0,0.0009490423136136,0.0025909879529362,0.0,0.00200293872448621,0.0021849792949596328,66,0.0365247530979385,0.0015051381882097,0.0007610972765489,0.0496007669549668,0.0039639308158268,0.0007610972765489,0.0007610972765489,0.0761059463747708,0.0365247530979385,0.0496007669549668,0.02561093473142646,0.026155723339012428,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
MP0064,0.0148609455270544,0.0016913257358142,0.0009731725034887,0.0180262518963881,0.0036797686524674,0.0009226596567433,0.0009214525341958,0.0097753454234325,0.0155712351834923,0.0189870953228241,0.00854092524359008,0.00730683701560425,89,0.0,0.0042756097765499,0.0003015577000553,0.0009272380143735,0.0088758600507463,0.0005854143259847,0.0,0.0030725473966051,0.0032645934668429,0.002312469222756,0.0023615289953913703,0.002608305731124774,55,0.0445828365811634,0.0010789369745105,0.0027643576025876,0.0548039863489919,0.002922787080668,0.0027643576025876,0.0027643576025876,0.0265322456373984,0.0445828365811634,0.0548039863489919,0.02376006883606503,0.022524199498590445,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
MP0035,0.0097293106287792,0.0037071540121017,0.0024670522303233,0.014979023313987,0.0035305609965389,0.0034847609732637,0.0060907634954506,0.0149081255283751,0.0090966475761553,0.0147847982972914,0.008277819705226622,0.004888090180644941,90,0.0,0.0037108614708391,0.0030905772908606,0.0009776454056817,0.008012893416299,0.0110632653384234,0.0220349469813057,0.0082055661632892,0.0040515106742476,0.0,0.00611472667409463,0.006373902827302035,17,0.0291879318863377,0.0109354499178201,0.0061074154327274,0.0443543948918742,0.009314269922318,0.0061074154327274,0.0061074154327274,0.0516841840806246,0.0291879318863377,0.0443543948918742,0.02373408037753687,0.017305854088580524,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
PRG4,0.0091144596427084,0.0031482429386509,0.0014469624757204,0.0160441259208596,0.0012566862451535,0.0022412632631409,0.0014073430186899,0.0197849361165631,0.0090321705581705,0.0162576853145206,0.00797338754941778,0.006801931083433766,91,0.0,0.0,0.0006627534256385,0.0018945939062001,0.0016190432965059,0.0035888817707679,0.0,0.0004824372054179,0.0003914500183358,0.0,0.0008639159622866099,0.0011159109555967039,99,0.0273433789281253,0.0094447288159529,0.0042220290560699,0.048773055943562,0.0030653011561134,0.0042220290560699,0.0042220290560699,0.0596789087500906,0.0273433789281253,0.048773055943562,0.023708789563374123,0.020845919025543756,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
MP0122,0.0073696806397781,0.0148746641426211,0.0096993921682162,0.0051371804293279,0.0078378268181897,0.0080839767364558,0.009376783334296,0.0047430135556306,0.0069443004531503,0.0048677606730081,0.00789345789506738,0.0028651481117113768,92,0.0,0.0026214717591597,0.0011602303026004,0.0014279056218745,0.0,0.0083340729283973,0.0,0.0045650173834413,0.0017332919772935,0.0,0.00198419899727667,0.002533518556507993,67,0.0221090419193344,0.0463171135661951,0.0281303500028881,0.0146032820190244,0.0235134804545694,0.0281303500028881,0.0281303500028881,0.0111086988040851,0.0221090419193344,0.0146032820190244,0.02387549907102315,0.009482870540600529,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
MP0092,0.006087543375925,0.0104806008527659,0.0056690370730367,0.0039445265883986,0.0059506040022013,0.0046296019440718,0.0057120889075812,0.0214382864420364,0.0064985626933088,0.0039445265883986,0.007435537846772431,0.004985858137962728,93,0.0,0.0037637222743642,0.0008157778730247,0.0,0.0051400928961899,0.0077662523921416,0.0,0.0036316574878306,0.0017680479087501,0.0,0.0022885550832301097,0.002559422120779158,58,0.018262630127775,0.0279521090619193,0.0171362667227437,0.0118335797651958,0.013836417687748,0.0171362667227437,0.0171362667227437,0.06163521936204,0.018262630127775,0.0118335797651958,0.021502496606588005,0.014057606368611036,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99
exRNA000118,0.0088132402948981,0.0061184010006846,0.0027044020773026,0.0099087920138709,0.0051239557582618,0.0063198702172766,0.0027418254261654,0.0119288875808782,0.0098413768418479,0.0101007610036658,0.007360151221485189,0.0030623103010054688,94,0.0,0.0017863042074583,0.0003449709732817,0.0009608389211227,0.0,0.0066300306653717,0.0,0.0068942978182865,0.001708777837813,0.0,0.0018325220423333899,0.002550692053148654,72,0.0264397208846944,0.0118982752447777,0.0082254762784963,0.0303022830109977,0.0107007764768188,0.0082254762784963,0.0082254762784963,0.0299351096153484,0.0264397208846944,0.0303022830109977,0.019069459796381798,0.009763673293052368,101,0.0,0.0046706235498179,0.0,0.0,0.0046710907979667,0.0065241115162443,0.0,0.0003553270563558,0.0018236061717919,0.0,0.00180447590921766,0.002389315977024831,45
YWHAH,0.0092469998556816,0.0026106851907353,0.000906779332928,0.0136739448773134,0.0026254987645161,0.0027302838168292,0.0006019627947682,0.016238979456938,0.0106392949209184,0.0130158964049588,0.0072290325415587,0.005644069879301091,95,0.0,0.0030068253099176,0.0017522123720556,0.0022262726032068,0.0068843636345272,0.0095682119056699,0.0,0.0036338648314381,0.004279711688097,0.0,0.00313514623449122,0.0029873427104885487,39,0.027740999567045,0.0048279403822234,0.0018058883843046,0.0390476892148765,0.0026677641384832,0.0018058883843046,0.0018058883843046,0.0500094412074774,0.027740999567045,0.0390476892148765,0.01965001884449408,0.01807897025938629,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
APOD,0.0032058849508297,0.0066780416501202,0.0023096719180456,0.0114037851968808,0.0036931604185755,0.0022445782311869,0.0022415708203171,0.0269940450732324,0.0038741176359265,0.0094228300529177,0.007206768594803241,0.007259882176237408,96,0.0117501790060557,0.0047101030780505,0.0016074550199517,0.0009104572754517,0.0106234558647424,0.0053373872327275,0.0,0.0034459672661045,0.0,0.011485818578612,0.0049870823321696,0.004473242176492197,23,0.0116223529077795,0.0211924337698824,0.0067247124609513,0.0349549199869935,0.0014568831797211,0.0067247124609513,0.0067247124609513,0.0807664674427592,0.0116223529077795,0.0349549199869935,0.021674446756476257,0.02264103334379163,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
MP0038,0.0034342721744425,0.0090967768908473,0.0061917014022977,0.0067972491936457,0.006712680151265,0.0075894076177514,0.0064531168639156,0.0138971088934654,0.0043773997681909,0.0067972491936457,0.00713469621494672,0.00269892938438221,97,0.0,0.0021078587399881,0.0009889842476503,0.0,0.0034408157849274,0.0045049462357572,0.0,0.000614413301904,0.0029605091581345,0.0,0.00146175274683615,0.0015915344612931791,86,0.0103028165233276,0.0258504393238853,0.0193593505917468,0.0203917475809374,0.0180919215091283,0.0193593505917468,0.0193593505917468,0.0422234475921989,0.0103028165233276,0.0203917475809374,0.02056329884089829,0.00847458513992957,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
TUBA4A,0.0020707841120804,0.0025604863901085,0.0048739669969926,0.0069157166012661,0.0043396231400839,0.0055934528808169,0.0050397427370367,0.0313234390829125,0.0018402875571515,0.0065974736919435,0.007115497319039259,0.008244471548803084,98,0.0,0.0009064551142386,0.001129825184538,0.0016013214276636,0.0013352328625266,0.0044305877853498,0.0066390677080153,0.0049016959463791,0.0009318319278664,0.0,0.00218760179565774,0.0021723602099514806,62,0.0062123523362413,0.0076593355920168,0.0152591721873757,0.0197924210758305,0.012691248905976,0.0152591721873757,0.0152591721873757,0.0919546871430046,0.0062123523362413,0.0197924210758305,0.02100923350272681,0.02412615240577856,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
MP0087,0.0075593529592202,0.0019571231385197,0.0006273028980329,0.0097038650285737,0.0024940851679017,0.0020230695130114,0.000307600060297,0.0277972876799113,0.0084683945074381,0.0089019780688478,0.00698400590217538,0.0077577398735184004,99,0.007421730110313,0.003747276470228,0.0024523656596449,0.0054739199499128,0.0084404617036677,0.0055178832771736,0.0,0.0032104120222789,9.569720286070552e-05,0.007421730110313,0.004378147650639261,0.0028373702258020043,28,0.0254106110223864,0.0053870301205035,0.0009228001808913,0.0296721047034824,0.0043823957527192,0.0009228001808913,0.0009228001808913,0.081114196292724,0.0254106110223864,0.0296721047034824,0.02038174541603582,0.02351255716607342,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
MP0075,0.0141697631749697,0.005175304020846,0.0010913138634774,0.0066504390101788,0.0003293402439199,0.0013569448260264,0.0013569448260264,0.0146464715116206,0.0141743470824677,0.0069136160572516,0.00658644846167845,0.005533467495126906,100,0.0,0.0041840003559552,0.0014109761666784,0.0008402535528106,0.0,0.0,0.0,0.0004692888863199,9.084511508386524e-05,0.0,0.0006995364076847966,0.0012465035816864316,103,0.0425092895249093,0.0140408385077348,0.0040708344780792,0.020740848171755,0.0009880207317597,0.0040708344780792,0.0040708344780792,0.0437137010928693,0.0425092895249093,0.020740848171755,0.019745533915993,0.016535742909115293,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
subgroup_MOD,0.0117983022369349,0.0020075199915244,0.0002224298298757,0.011848566423559,8.23342425031103e-05,0.0002224298298757,0.0002224298298757,0.0155868470626928,0.0117983022369349,0.011848566423559,0.00656377281073352,0.006127649881587138,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0353949067108047,0.0060225599745733,0.0006672894896273,0.0355456992706772,0.0002470027275094,0.0006672894896273,0.0006672894896273,0.0467605411880785,0.0353949067108047,0.0355456992706772,0.019691318432200688,0.01838294964476139,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
MP0150,0.0110922976418637,0.0024374263761071,0.0019861896426451,0.0083914391957713,0.0031725282630186,0.0019302776800905,0.0019302776800905,0.0117169624287714,0.0110922976418637,0.0083795207782622,0.00621292173284841,0.004066901452370597,102,0.0,0.0020939044367023,0.0004239648781784,0.0013953321197004,0.0026504375031413,0.0,0.0,0.0013773819955561,0.0,0.0,0.00079410209332785,0.000955361319381378,102,0.0332768929255913,0.0060674247000214,0.0057908330402717,0.0251385623347867,0.0102021126257425,0.0057908330402717,0.0057908330402717,0.0351791714792032,0.0332768929255913,0.0251385623347867,0.01856521184465382,0.012292270018578993,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
MP0101,0.003447202060419,0.0111378431462167,0.0040839638246812,0.0119769809006217,0.0019780626502545,0.0045707893400955,0.0045707893400955,0.0051364520180452,0.003399891100452,0.0113732747925668,0.00616752491734481,0.003587041796756706,103,0.0,0.0026502117377404,0.0021428012376209,0.0024507320586824,0.0055264841360999,0.0,0.0,0.0066447026481779,0.0008216537295693,0.0,0.00202365855478908,0.002281196672782324,65,0.010341606181257,0.0352180809768375,0.0137123680202867,0.0341198243777007,0.0046482145761834,0.0137123680202867,0.0137123680202867,0.0110295970506555,0.010341606181257,0.0341198243777007,0.01809558577824519,0.01102442047944883,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
exRNA000394,0.0043193663641464,0.002547329267289,0.0075831096943016,0.0060006585547272,0.0068531830986283,0.0066133749453242,0.0066123195822807,0.0058903824673673,0.0043193663641464,0.0063152909953905,0.00570543813336016,0.0014421883975043737,104,0.0,0.0006051007105793,0.003764414034563,0.001484449233742,0.0009349915005101,0.0041812990410923,0.0,0.0042782824497905,0.0,0.0,0.0015248536970277203,0.0017363736045268466,82,0.0129580990924392,0.0077888400742548,0.0198369587468422,0.0189458729861717,0.0200567938719463,0.0198369587468422,0.0198369587468422,0.020047749230852,0.0129580990924392,0.0189458729861717,0.01712122035748015,0.004095400610688363,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
exRNA000145,0.0051291465364516,0.0090574022064145,0.0057688816049171,0.002446885048097,0.0044262263014268,0.0040977808805767,0.0040977808805767,0.0051239649238146,0.0063411646101139,0.0006612952905142,0.00471505282829031,0.0021300817066911915,105,0.0,0.0166375386759036,0.0057557204522779,0.0091713981153521,0.0,0.0,0.0,0.0079117459607619,0.0044717642710127,0.0,0.0043948167475308195,0.005324460647864782,27,0.0153874396093549,0.0106356757035072,0.0122933426417303,0.0019838858715427,0.0132786789042806,0.0122933426417303,0.0122933426417303,0.0204024811274995,0.0153874396093549,0.0019838858715427,0.01159395146222734,0.005443363517834848,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
METTL18,0.0068358370136694,0.0013026728440509,0.001317956952485,0.0048434837526012,0.0014823876276017,0.0035921771894371,0.0013849725217463,0.0103640003982816,0.007254587483323,0.0048434837526012,0.00432215595357974,0.0029551968856744303,106,0.0,0.0027303423547632,0.0006446434990467,0.0,0.0028111363120694,0.0115289603996675,0.0,0.0064226260283944,0.0032097751070289,0.0,0.0027347483700970103,0.003541949247773642,48,0.0205075110410083,0.0014363061976147,0.0041549175652392,0.0145304512578036,0.0025357035706275,0.0041549175652392,0.0041549175652392,0.0282270167187696,0.0205075110410083,0.0145304512578036,0.01147397037803532,0.008966110328339402,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
